address,city,country,date,description,lat,location,long,price,province,rooms,source,sqft,title,url
,,,2018-07-16T22:43:59.000Z,,,"13919 Fraser Hwy, Surrey, BC V3T 4E6, Canada",,"$1,780.00",,1 bedroom,Kijiji,,FULLY FURNISHED 1 BR! Uniquely Spacious! Convenient Location!,https://www.kijiji.ca/v-1-bedroom-apartments-condos/delta-surrey-langley/fully-furnished-1-br-uniquely-spacious-convenient-location/1370148923
,,,2018-07-16T23:14:12.000Z,,,"80A Avenue, V3S 9Y6, Surrey, BC",,"$1,300.00",,2 bedroom,Kijiji,,"2 Bedroom Surrey Basement. Renovated, Private, Clean -Fleetwood",https://www.kijiji.ca/v-2-bedroom-apartments-condos/delta-surrey-langley/2-bedroom-surrey-basement-renovated-private-clean-fleetwood/1370155379
,,,2018-07-17T00:12:03.000Z,,,"2979 156 St #30, Surrey, BC V3S 8V8, Canada",,"$2,200.00",,2 bedroom,Kijiji,,"South Surrey 3level Townhouse, 2bdrm 2bath, from August 1, $2200",https://www.kijiji.ca/v-2-bedroom-apartments-condos/delta-surrey-langley/south-surrey-3level-townhouse-2bdrm-2bath-from-august-1-2200/1370168177
,,,2018-07-16T20:30:06.000Z,,,", Surrey V3s4p9 BC, Canada",,"$1,600.00",,3 bedroom,Kijiji,,3 Bedroom and 2 bathroom basement suite for rent,https://www.kijiji.ca/v-3-bedroom-apartments-condos/delta-surrey-langley/3-bedroom-and-2-bathroom-basement-suite-for-rent/1370119607
,,,2018-07-17T02:42:40.000Z,,,", Surrey v3s2t4 BC, Canada",,$950.00,,1 bedroom,Kijiji,,Apartment for rent,https://www.kijiji.ca/v-1-bedroom-apartments-condos/delta-surrey-langley/apartment-for-rent/1370198152
,,,2018-07-17T07:28:41.000Z,,,"15918 26 Ave, Surrey, BC V3S 0C8, Canada",,,,2 bedroom,Kijiji,,2 bedroom condo for rent,https://www.kijiji.ca/v-2-bedroom-apartments-condos/delta-surrey-langley/2-bedroom-condo-for-rent/1370218676
,,,2018-07-17T03:32:52.000Z,,,"13325 102A Ave, V3T 0J5, Surrey, BC",,"$1,400.00",,1 bedroom,Kijiji,,1 Bed 1 Bath Apartment / Condo on 12th Floor For Rent,https://www.kijiji.ca/v-1-bedroom-apartments-condos/delta-surrey-langley/1-bed-1-bath-apartment-condo-on-12th-floor-for-rent/1370199569
,,,2018-07-17T05:36:26.000Z,,,"61 170street, Surrey  V3S3Y7  BC, Canada",,"$1,300.00",,2 bedroom,Kijiji,,2 bedroom legal basement for rent,https://www.kijiji.ca/v-2-bedroom-apartments-condos/delta-surrey-langley/2-bedroom-legal-basement-for-rent/1370214248
,,,2018-07-06T03:33:05.000Z,,,"15213 Pacific Ave, White Rock, BC V4B 1P8, Canada",,"$2,350.00",,2 bedroom,Kijiji,,"Spacious 3 bedroom at Historic Five Corners, White Rock",https://www.kijiji.ca/v-2-bedroom-apartments-condos/delta-surrey-langley/spacious-3-bedroom-at-historic-five-corners-white-rock/1361230123
,,,2018-06-18T18:11:43.000Z,,,"14733 Oxenham Ave, White Rock, BC V4B 2H8, Canada",,"$4,400.00",,house,Kijiji,,White Rock Beach House-Ocean View- 5 bdrm 4 bath-$4400 Monthly,https://www.kijiji.ca/v-house-rental/delta-surrey-langley/white-rock-beach-house-ocean-view-5-bdrm-4-bath-4400-monthly/1363719204
address,city,country,date,description,lat,location,long,price,province,rooms,source,sqft,title,url
,,,2018-07-18T07:46:40-0700,"
        ,
2 Bedrrom basement in very nice neighborhood, near all amenities. Its close to Elementary School and High School and bus stop, close to Rec Center and parks, It's at the border of surrey and Langley and close to all the amenities.  It's above ground, seperate enterance, very clean and bright, newly renovated with laminate flooring all thru, it has full bathroom and a nice size patio outside for bbq that's facing private backyard.,
,
INCLUDED IN THE RENT:,
- Utilities:  It includes Hydro, Water, and Cable,
- PLEASE NOTE: NO LAUNDRY NO PETS, there are no hook ups inside for laundry but laundromat is close by,
,
HOME OWNERS LOOKING FOR:,
 - mature, quite and responsible single or couple and willing to stay for long-term,
- strictly no pets and no smoking,
- Photo ID and References (Employment and Previous landlord references) required,
- Rent $1100/Month plus the damage deposit of $550.00,
,
Its available Immediately and It's Near 190 and 60th Ave.,
,
Please text or call, leave your information for me to contact.,
 ,
    ",49.112144, (CLOVERDALE(SURREY/LANGLEY)),-122.697869,$1100,,/ 2br ,Craigslist, 800ft,2 BEDROOM BASEMENT SUITE $1100,https://vancouver.craigslist.ca/rds/apa/d/2-bedroom-basement-suite-1100/6646547917.html
,,,2018-07-18T06:10:15-0700,"
        ,
Looking for a roommate to share a 2 bedroom 900 sqft newley renovated above ground basement suite in langley / brookswood 2 blocks to transit schools 48/200 area room includes hydro, shared bathroom,laundry,cable,internet,$600 per month 1 year lease required.looking for long term tenant .available September 1st thanks for looking.    ",49.092008, (langley),-122.668601,$600,,private room,Craigslist,/ 900ft,Roommate,https://vancouver.craigslist.ca/rds/roo/d/roommate/6646460622.html
,,,2018-07-17T16:56:02-0700,"
        ,
Salus (6628 120th Street) between Delta and Surrey literally on Scott Road/120th Street and 68th Avenue:,
-	Approx. 14 minutes from the border ,
-	Approx. 14 minutes from Scott Road station ,
-	Approx. 29 minutes from UBC ,
-	Next to TONS of stuff like Strawberry Hill Shopping Center including Cineplex Strawberry Hill, Walmart Delta, Kwantlen University, Save On Foods, London Drugs, Surrey Public Library, many fantastic restaurants, parks, walks and so much more!,
,
The place is absolutely beautiful with just about everything in the suite:,
-	Modern Wood Finishes ,
-	Stainless Steel Appliances: Fridge, Stove, Dishwasher, Microwave, Toaster Oven,
-	In-suite Washer/Dryer ,
-	Electric Fireplace,
-	Spacious Balcony overlooking beautiful Central Courtyard with a Fountain,
-	Large screen, wall-mounted, 4k TV with Netflix ,
,
Amenities in the building are extremely cool:,
-	Fully Equipped Fitness Gym,
-	Yoga/Pilates Room (with a Change Room),
-	Steam Room,
-	Hot Tub,
-	Pool,
-	Bike Storage ,
-	Underground Storage Room ,
-	Beautiful Roof Top Patio,
-	Recreation/Meeting Room with Pool Table ,
,
There's a second room in the suite (pictured) for rent!!!,
-	1 Person,
-	1 Private Bedroom ,
-	1 Private Bathroom,
-	Street Parking (lots available),
-	Unfurnished,
-	$999 ,
,
What you need to know:,
-	Bring bedroom furnishings (everything else is going to be furnished),
-	Bring bathroom furnishings,
-	Hydro and Internet split 50/50, I pay for Netflix ,
-	No pets (owner's request, not mine),
-	Kitchen, balcony and living rooms are shared, everything else is private,
,
About your roommate:,
-	Super chill and laid back, youthful environment ,
-	Works shifts ,
-	Government employee (you will have to pass a security check + credit check to live here),
,
Note:,
-	The wall mounted mirror is now gone,
-	Fridge is now double door,
-	Your washroom now has a standing glass shower,
-	Please text only, I may be on shift    ",49.123489, (6628 120th Street),-122.889601,$999,,private room,Craigslist,/ 1000ft,FLATMATE!! Bedroom + Full Bathroom + Secure Storage!,https://vancouver.craigslist.ca/rds/roo/d/flatmate-bedroom-full/6646189361.html
,,,2018-07-17T22:23:12-0700,"
        ,
Available: Aug 1st,
,
Phone or text  ,
 for viewing ,
,
- $400/month including laundry, utility,  Wifi,
- fully-furnished room for one quiet male,
- shared kitchen and washroom,
    ",49.178841, (98 ave and 128 st),-122.867851,$400,,private room,Craigslist,,$400 1 room,https://vancouver.craigslist.ca/rds/roo/d/400-1-room/6646355151.html
,,,2018-07-18T00:34:05-0700,"
        ,
Looking for a nice girl to share place with. Living area quite big and separate. No much disturbance and no interference as we are usually not home. Beautiful balcony view, very convenient location, all buses- 96B-line, 320, 502 operate from a minute walk distance. Location wise best place if you take transit, green area. Including wifi and other utilities. No Lease, Give a month's notice. Call @  ,
 for questions or to see the place.    ",49.191575, (14881 104 avenue),-122.791279,$385,,private room,Craigslist,,"Living Area-Rent-$385, Near Guildford, Need Nice Indian Girl",https://vancouver.craigslist.ca/rds/roo/d/living-area-rent-385-near/6646377595.html
,,,2018-06-27T23:39:23-0700,"
        ,
Don't miss this unique condo with windows on 3 sides and no unit directly above you! Super bright, open layout with modern finish, stone counters, fresh grey tone paint, and more!  1 underground parking spot plus storage locker.  You also get access to awesome 8000 Sq ft club house with gym, yoga room. theatre room, and billiards room.  Great Langley location where you can walk to shops, restaurants, and transit.,
,
Rent:,
,
NO PETS- $1600 + $800 security deposit ,
,
1 SMALL PET- $1700 + $1000 security deposit,
,
OPEN HOUSE July 21 - 1:00 pm to 4:00 p.m.    ",49.122843,"
        (",-122.665358,$1600,,/ 1br ,Craigslist, 600ft,1 bedroom corner unit - Langley Elements,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-corner-unit-langley/6629569871.html
,,,2018-07-18T00:54:10-0700,"
        ,
furnished 2 bdrm suite available after August 15, 2018 or Sep 1, 2018,
suitable for  2 persons ( couple or  2 students),
walking distance to Surrey Place Mall, skytrain, Surrey Memorial Hospital, Holland Park,
washer and dryer,
fireplace ,
clean, quiet and secure property,
non-smoking environment,
 want someone who is conscientious and protects the environment-eg practises recycling; turns off light when not in room, uses cold water wash, turns off heat when leaves the home etc and keeps a clean and tidy space,
 if you feel you are the one then text  or call Minachi at  ,
 or email me at  ,
    ",49.175840, (SURREY),-122.854151,$1200,,private room,Craigslist,/ 900ft,2 bdrm furnished suite available,https://vancouver.craigslist.ca/rds/roo/d/2-bdrm-furnished-suite/6646379884.html
,,,2018-07-18T00:52:21-0700,"
        ,
Preferably Indian girl or lady student    ",49.178265, (Near guilford mall),-122.806998,,,private room,Craigslist,,Room for rent,https://vancouver.craigslist.ca/rds/roo/d/room-for-rent/6646379685.html
,,,2018-07-17T19:39:46-0700,"
        ,
Looking to share a 2 bedroom 2 bathroom apartment with a student or young working person. ,
,
Beautiful area, extremely quiet building and neighbours. Walkscore of 92, you can walk to pretty much anything you need. ,
,
I have one bedroom available for rent. Room has private washroom. ,
,
Living area, kitchen and balcony are shared with a washer and dryer in apartment and dishwasher. ,
,
Underground parking spot included. ,
,
I am a 31yr old male, working professional who works 8-4.,
,
Strictly ""NO DRUGS OR SMOKING"".,
,
Rent includes utility/wifi (150MBPS connection).,
,
Unit is available starting from the 1st of August. ,
,
Let me know if you have any questions.    ",49.159664, (Surrey),-122.779362,$850,,private room,Craigslist,/ 808ft,"Room for rent, dog friendly",https://vancouver.craigslist.ca/rds/roo/d/room-for-rent-dog-friendly/6646294425.html
,,,2018-07-17T18:50:22-0700,"
        ,
Room for rent on an acreage in 16th ave. ,
preferably a female with a vehicle.    ",49.031466, (south surrey),-122.740568,$500,,private room,Craigslist,,room for rent $500,https://vancouver.craigslist.ca/rds/roo/d/room-for-rent-500/6646266527.html
,,,2018-07-17T18:47:31-0700,"
        ,
Shared accomodation with male who works fulltime 6 days a week. I have a 2 big bed with laundry and full kitchen in 3 month old house. Looking to share the rent. I am quite and non partier.    ",49.016624, (208 street langley),-122.659668,$800,,private room,Craigslist,,Roomate wanted,https://vancouver.craigslist.ca/rds/roo/d/roomate-wanted/6646264786.html
,,,2018-07-17T17:50:05-0700,"
        ,
Great room inc. hydro, wifi, street parking 140/80 St. only 15 mins to SFU/Surrey Central Skytrain station or Newton Bus Exchange/KPU/ Stores. Share kitchen & bathroom, light cooking only. Dine in kitchen or your room. Christian Vegetarian household. Walk to Bear Creek Park or Brookside Gurdwara. Great for Student/Working. Seek male tenant that is very clean and tidy, responsible with references. Other tenant is criminal record checked. No smoking of any kind we have allergies, no drinking or drugs. We have dogs must like dogs. Send info about your hours of work/course. Private room for one only. No short term rental.    ",49.149281, (surrey),-122.836298,,,private room,Craigslist,,Beautiful Clean Furnished Room $550/mo 140/80 St.,https://vancouver.craigslist.ca/rds/roo/d/beautiful-clean-furnished/6646227772.html
,,,2018-07-17T21:20:33-0700,"
        ,
We are two girls living in one of the bedroom in basement. We are looking for clean and co-operative two Indian girls to share a two bedroom basement. Wifi, laundary and all other utilities are included in rent.  Walking distance to bus stop. Access to transit - 96-B line(every 10 minutes), 324, 321 and 394. 5 minutes ride in bus to king George station. Conveniently located near subway, shell and Indian food restaurants. The rent is $325 each. Feel free to text or call if you are interested. ,
 ,
,  ,
,,
  ,
    ",49.165135," (Surrey, bc)",-122.792433,$325,,private room,Craigslist,,1 bedroom available in 2 bedroom basement.,https://vancouver.craigslist.ca/rds/roo/d/1-bedroom-available-in-2/6646337180.html
,,,2018-07-18T04:44:20-0700,"
        ,
Single mature man searching for slim young woman to do housekeeping & take care of my personal needs. Full time, long term accommodation, salary and benefits. Immediate Occupancy!    ",49.185300, (North Surrey),-123.038600,,,private room,Craigslist,900ft,Room for single girl.,https://vancouver.craigslist.ca/rds/roo/d/room-for-single-girl/6646416837.html
,,,2018-07-18T07:28:58-0700,"
        ,
Beautiful 563 sq. ft one bedroom condo unit at 3 Civic Plaza.   You will enjoy the step away Central City Mall, City Hall, Library, Recreational Central, and not to mention the best restaurants in town!!!    ",49.190044, (Surrey Central),-122.851943,$1500,,/ 1br ,Craigslist, 563ft,New I BR Condo for Rent,https://vancouver.craigslist.ca/rds/apa/d/new-br-condo-for-rent/6646529898.html
,,,2018-07-18T07:17:24-0700,"
        ,
Welcome to the Tate! MOVE IN READY 1 bedroom 1 bath unit with BRAND NEW carpet and paint. Open concept center KITCHEN great for entertaining! Master bedroom has double walk-in closets with very nice attached ensuite. ANother bedroom up as well as one downstairs! Centrally located walking distance to shopping, transit, schools.,
    ",49.167484, (24-7238 189 Street),-122.699082,$750,,/ 1br ,Craigslist,,1 bedroom 1 bath unit Centrally located Clayton,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-1-bath-unit/6646518960.html
,,,2018-07-16T23:37:21-0700,"
        ,
Available now.,
,
Two clean furnished 1 bedroom in Willoughby, Langley, really close to Elementary school (RC Garnett), Secondary (RE Mountain), University (TWU, KPU), 5 mins to HWY 1, Fraser HWY and transit (Carvolt Exchange). Plenty of Transit options. The rooms are perfect for students or working professionals. Preferably only females, not in social assistance, responsible, clean, can stay for long term and can treat the place as her own.,
,
Close to all amenities like Langley Events Centre, Twin Rinks Ice rink, Outlet Shopping, Banking, Willowbrook Mall, Restaurants, Costco, Kids indoor playgrounds etc...,
,
You will have access to:,
- shared laundry ,
- shared kitchen ,
- shared living room ,
- shared bathroom for renters ,
,
Short Term Rental:,
* Weekly: $300,
* Biweekly: $600,
* Month: $1200,
,
Long term rental rates (yearly lease): $800,
,
* No Drugs,
* No Smoking indoors,
* Street Parking,
* Utilities included (Cable, High Speed Internet, Heating),
* References Required and Employment check,
* Damage Deposit required    ",49.134129, (Langley),-122.661694,$800,,private room,Craigslist,,Bedrooms for rent - Homestay/Working Professional,https://vancouver.craigslist.ca/rds/roo/d/bedrooms-for-rent-homestay/6645425706.html
,,,2018-07-17T17:21:03-0700,"
        ,
1 bedroom suite available for rent in Strawberry Hill Surrey. ,
Walking distance to Strawberry Hill Bus Loop, Grocery Store, Kwantlen University, elementary and high-school, movie theatre, laundromat, and much more...,
,
Includes: Wifi, utilities, and cable.,
,
ABSOLUTELY NO smoking and/or pets.,
,
Rent for around $800,
,
call for more information.    ",49.142033,"
        (",-122.881694,$800,,/ 1br ,Craigslist,,1 bedroom suite for rent,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-suite-for-rent/6646207523.html
,,,2018-07-17T17:24:23-0700,"
        ,
Available immediately.,
1 Off-street parking pad.,
2 bedroom basement suite in Clayton Heights,
 Bedrooms are good sized with deep closets.,
 Laminate in living Area, tiled in Kitchen ,
and Carpet in Bedrooms.,
 Private laundry (Front loading washer and dryer). ,
Suite is fully Alarmed.,
Two inch faux wood horizontal blinds and window screens. ,
No Smoking No Drugs and No Pets, references required. ,
Close to schools, shopping and transportation.,
Cable and Internet not included.,
Utilities  are included (Hydro and Water),
Rent shown is for single or double occupancy only, extra for more occupants.,
NO  PETS,
NO SMOKERS,
Please e-mail me with your requirements and a little bit about who will ,
be staying here and how long you want to stay.,
,
Thanks for looking!,
,
Clayton Heights Surrey Langley Cloverdale    ",49.135845, (Clayton Heights Surrey Langley Cloverdale),-122.686472,$1395,,/ 2br ,Craigslist, 900ft,"2 Bed Basement Suite, w/ Laundry and Super Clean/Safe, 1 parking spot",https://vancouver.craigslist.ca/rds/apa/d/2-bed-basement-suite-laundry/6646209830.html
,,,2018-07-17T17:29:36-0700,"
        ,
Beautiful North Delta Home For Rent!! In a central location right next to sungod community centre and within less than 5 minutes driving distance from highway 91. Beautiful area and even more beautiful home, and it was recently renovated. Extremely spacious home as well with 3 bedroom and 2 bathrooms    ",49.146752, (Scottsdale),-122.910363,$2100,,,Craigslist,/ 6400ft,Beautiful North Delta Home For Rent,https://vancouver.craigslist.ca/rds/apa/d/beautiful-north-delta-home/6646213587.html
,,,2018-07-17T20:07:32-0700,"
        ,
For Rent 3 bedroom split level home with a spare room for an office, kids toy room or even storage.,
,
Renovated kitchen, new hardwood flooring. ,
,
Double garage, huge backyard, 9500 square foot lot. ,
,
Main level with a half bathroom, 2.5 bathrooms in total.,
,
Great location for a family.  High school and elementary school within walking distance.  ,
,
All amenities located within a 5 minute drive.  Restaurants, banks, gyms (YMCA), groceries etc.  ,
,
Bus routes in the area,
,
No smoking / No pets,
,
Long term tenants preferred,
Reference and credit check will be required ,
,
$2800 plus utilities ,
,
Please call  ,
 if you are interested    ",49.111857, (144 St & 60 Ave),-122.827041,$2800,,/ 3br ,Craigslist,,"House for Rent in Sullivan heights, Surrey (Available Sept 1, 2018)",https://vancouver.craigslist.ca/rds/apa/d/house-for-rent-in-sullivan/6646308059.html
,,,2018-07-17T17:29:48-0700,"
        ,
The landlords are intrusive. She sits by the window and keeps count of your goings and comings. ,
Say Good bye to having a friend over.,
The place is rat infested. If you tell the landlord about the infestation, she will blame it on you for having food in the house. ,
Drug abuse is a normal thing by the other tenant in the house...As long as the landlords get the rent, they don't care....,
She comes into your place when you are not around. ,
Don't flush your toilet if you want to be a long-term tenant and have peace. The landlord believes that flushing makes the water bill go higher. So, the wife will make your life a living hell that you will run leaving your shoes behind like I did. ,
They play games to sucker you in: they offer rent with all utilities included, but she will ask for more money, making excuses that the city has raised the fee you must pay....,
If you are given internet and cable, the deal won't last.  1st they cut off the internet and ask for more money. If you don't' pay, they make excuses about the router not working and waiting for the service provider to come....,
Just save yourself a world of grief and run the other way.,
    ",49.119169, (12166  64th Ave Surrey),-122.885870,$1,,,Craigslist,,Warning: Do Not Rent any basement suite at 12166 - 64th Ave Surrey Bc,https://vancouver.craigslist.ca/rds/apa/d/warning-do-not-rent-any/6646213746.html
,,,2018-07-17T17:33:10-0700,"
        ,
Entire House! Available asap,
Recently renovated. ,
2 bedrooms ,
1 bathroom ,
Dryer & washer available,
,
Big yard, close to schools, malls, ,
5min walk to gateway sky train station, e.t.c. ,
,
Pets allowed! Must keep yard clean*,
,
Gas,hydro and cable not included. ,
,
    ",49.201182,"
        (",-122.841039,$1800,,/ 2br ,Craigslist,,Recently updated 2 bedroom house!,https://vancouver.craigslist.ca/rds/apa/d/recently-updated-2-bedroom/6646216164.html
,,,2018-07-05T09:03:41-0700,"
        ,
Three bedroom upper house for rent. 1.5 bathrooms. Garage included. A big backyard.    ",49.175818, (132/92b),-122.856454,$1800,,/ 3br ,Craigslist,,House for rent,https://vancouver.craigslist.ca/rds/apa/d/house-for-rent/6635474625.html
,,,2018-07-17T17:37:38-0700,"
        ,
Welcome to Newton Park One! Upper level townhouse with 2 large bedrooms. Master bedroom features huge walk-in closet and an en suite. OPEN living room and dining room concept with large windows to brighten rooms. Enjoy your private patio overlooking park like setting. FAMILY oriented complex. Centrally located - walking distance to transit, shopping, Costco, Superstore, recreation centre, wave pool, library and both levels of school.,
,
We prefer a family with older kids, since our townhouse is a second floor house and there is someone living on the ground floor. ,
,
Minimum 1 year contract. Utilities are not included in the rent fee.,
,
NO SMOKING AND NO PETS PLEASE!    ",49.133690, (13947 72ave),-122.838269,$1450,,/ 2br ,Craigslist, 1038ft,Cozy house in Newton for rent,https://vancouver.craigslist.ca/rds/apa/d/cozy-house-in-newton-for-rent/6646219231.html
,,,2018-07-17T17:50:51-0700,"
        ,
3 bedroom,1.5 bathroom, large living room, kitchen and big deck.It's near by both school, bus stop and shopping center. ,
NO SMOKING AND NO PETS! ,
Rent $2,500 per month plus utilities.,
,
CALL  ,
,
Or  ,
,
    ",49.182740, (SURREY),-122.862110,$2500,,/ 3br ,Craigslist,,HOUSE FOR RENT ....,https://vancouver.craigslist.ca/rds/apa/d/house-for-rent/6646228310.html
,,,2018-07-17T18:00:38-0700,"
        ,
Newer 3 bedrooms basement suite for rent. ,
Included: utilities, cable, wifi, parking spot for 1 small car.,
Looking for professional and responsible people. No late night parties, no drugs/smoking of any kind and sorry, because of strong allergies in the family, absolutely no pet.,
Appliances included: dishwasher, oven, big refrigerator, washer/dryer.,
Separate private entrance and more parking available on the street.    ",49.170700, (Cloverdale/Surrey),-122.732600,$2000,,,Craigslist,,Cloverdale Basement suite for rent,https://vancouver.craigslist.ca/rds/apa/d/cloverdale-basement-suite-for/6646235200.html
,,,2018-07-17T18:09:48-0700,"
        ,
**Clayton Heights Surrey. 1BEDROOM SUITE Bright and just renovated last month.,
,
~Available immediately or August 1st 2018,
,
Included:,
Laundry ,
Utilities (hydro) ,
Cable and Internet - SPLIT the bill. Saves you approximately $100. ,
I Currently have full HD TV package with movie channels and highest speed internet with Shaw.  Also available is a HD Shaw PVR ,
,
Room is very spacious, 9 ft ceilings, bright, and in a very family oriented area of Clayton heights.  ,
,
Close to:,
Katzie elementary, hazlegrove elementary, ,
Trinity western university,  Kwantlen college (Langley &  Cloverdale ,
Schools, Daycare, Parks, Transit, Shopping, Restaurants, USA border, Hwy 1, Fraser hwy, Gym,  medical/dental offices,
,
What I'm looking for:,
Minimum 6 month lease ,
Quiet professional(s) or ,
Ideal for students ,
No smoking cigarettes or pot in suite or on property ,
No pets ,
,
AVAILABLE immediately or August 1st 2018. ,
Call or text anytime to arrange viewing ,
,
 ,
 ,
Neil ,
,
    ",49.133646, (Surrey),-122.687466,$1200,,/ 1br ,Craigslist, 550ft,**Clayton Heights available immediately or August 1st. 1 bedroom suite,https://vancouver.craigslist.ca/rds/apa/d/clayton-heights-available/6646241391.html
,,,2018-07-17T18:00:51-0700,"
        ,
3 bedroom,1.5 bathroom, large living room, kitchen and big deck.It's near by both school, bus stop and shopping center. ,
NO SMOKING AND NO PETS! ,
Rent $2,500 per month plus utilities.,
,
CALL  ,
,
,
Or   ,
,
    ",49.182740, (SURREY),-122.862110,$2500,,/ 3br ,Craigslist,,HOUSE FOR RENT ....,https://vancouver.craigslist.ca/rds/apa/d/house-for-rent/6646235350.html
,,,2018-07-17T18:09:06-0700,"
        ,
$1250 /2br - basement suite, fairly new (white rock) ,
,
this cute and cozy private entrance two bedroom suite open floor plan with large kitchen and livingrm washroom with shower and tub includes heat electricity hot water wireless internet laundry parking in front close to all amenities close to u.s.a.boarder suitable for couple or single lots of sun shine all day bus stop near by available June first. No pets. No smoking.  Please call  ,
    ",49.023003, (WHITE ROCK),-122.767775,$1250,,/ 2br ,Craigslist,,NEW 2 BEDROOM BASEMENT,https://vancouver.craigslist.ca/rds/apa/d/new-2-bedroom-basement/6646240979.html
,,,2018-07-17T17:40:51-0700,"
        ,
Well laid out apartment, with large bedroom, available at the well-appointed Verve complex! This practically new suite has full-size stainless steel appliances, washer/dryer, 9' ceilings, woodgrain flooring throughout, generous windows, and balcony overlooking courtyard. Enjoy more privacy and open space, with no immediate buildings surrounding this NW corner unit!,
,
Excellent Location: ,
- minutes walk to King George Station assures a seat for the outgoing commute,
- close-by Central City shopping centre meets plenty of your shopping needs,
- near Holland Park and Green Timbers Urban Forest for outdoor recreation,
- walkable to SFU, Surrey Memorial hospital, RCMP HQ, restaurants, and more,
,
Amenities:,
- secured parking garage,
- gym and yoga space,
- two rec lounges with billiards table and kitchen/bar (available for private functions),
- guest suite available for your visitors,
- visitor parking,
- on-site care taker ,
,
Included:,
Leather Sofa, Leather Recliner, Ottomans, 50"" Samsung Smart TV, Bar Stools, Bed, Night Stand, Bedding, Linens, Desk, Lighting, Kitchenware, Coffee Maker, Toaster, Hair Dryer, Iron, Vacuum, Decor Items, Monthly Strata Fees, and More! --Move right in with just your clothing, toiletries, and groceries!,
,
Available September 1st. Showings by appointment. Please reply with an introduction about yourself and ideal occupancy dates. ,
,
Requirements:,
- clean, quiet, respectful, and responsible tenancy,
- current landlord and employment references, plus income verification,
- 6 month minimum lease preferred,
- half month security deposit upon signing lease ,
- move-in fee paid to the strata ,
- post-dated monthly rent cheques,
- tenant insurance ,
,
Please Note:,
Utilities and Wifi for Additional Charge of $120,
Regular cleaning available for Additional Charge,
Move-out cleaning fee,
No smoking,
No pets,
No subletting or AirBnB,
Illegal drugs or activities not tolerated    ",49.181563, (Surrey Central by King George Station),-122.837105,$1780,,/ 1br ,Craigslist, 680ft,FULLY Furnished! Uniquely Spacious 1 BR! Convenient Location!,https://vancouver.craigslist.ca/rds/apa/d/fully-furnished-uniquely/6646221434.html
,,,2018-07-17T18:11:42-0700,"
        ,
This basement suite belongs to a new house and has only been lived in for one year by our previous tenants.,
The suite is available for August 1st.,
,
It contains 2 bedrooms, a spacious living area, kitchen, and 1 bathroom.,
Appliances in the kitchen (fridge and stove).,
,
It has 8 foot high ceilings and bright LED bulbs are installed all throughout.,
Separate entry. ,
Very modern and clean look with gray walls and white subway tiles in the kitchen.,
,
Walking distance to the bus stop; 7 minute bus ride to either Guildford Mall or Surrey Central.,
Ideal for SFU student's.,
,
The house has security cameras and the rent includes wifi, heat, hot water, A/C in the summer, & electricity.,
,
,
If you're interested, please respond to the ad or the phone number given.,
Preference will be given to working professionals and/or students.,
MAX 2 PEOPLE.,
,
Looking for a long term lease (min. 1 year).,
,
note:,
- no pets, no parties, and no smoking/drugs.,
- damage deposit is required.,
- laundry is not included,
- pictures were taken exactly one year ago, before tenants moved in.    ",49.198753, (Guildford),-122.823041,$1400,,/ 2br ,Craigslist,,2 bedroom suite (bsmt) - new house,https://vancouver.craigslist.ca/rds/apa/d/2-bedroom-suite-bsmt-new-house/6646242580.html
,,,2018-07-17T18:34:01-0700,"
        ,
New one bedroom Basment big room ground level. no smoking no pets utilities included wifi internet included  if you need more signal for your internet you have to buy your own device. laundry is available at extra cast. No fone calls only text me or email and provide  information about you. Two reference needed and job information.    ",49.202430,"
        (",-122.816465,$950,,/ 1br ,Craigslist,,1 bedroom Basment,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-basment/6646256559.html
,,,2018-06-30T12:50:38-0700,"
        ,
The house is located in Sullivan Station (Newton Area)easy access to bus , mall and highway 10, lots of street parking, 10 minutes walk to Sullivan Heights High School. Room is available for international students/ working girl, no drugs, no alcohol, no smokers, no pets , no parties, $650 a month plus a one time security deposit ( $325)for room , heat , electricity, internet and 3 meals, shared washrooms , shared laundry once a week, access to gym upon request. we are looking for quite and peaceful kind person , at lease 6 months rent, email me and introduced yourself with your phone number and I will get back to you after. Thank you so much    ",49.113771,"
        (",-122.808437,$650,,/ 1br ,Craigslist,,$650 Room with meals for international student girl/ temp worker girl,https://vancouver.craigslist.ca/rds/apa/d/650-room-with-meals-for/6631281230.html
