address,city,country,date,description,lat,location,long,price,province,rooms,source,sqft,title,url
,,,2017-10-25 16:22,,49.025695,,-122.788704,1200,,2,,,Centrally Located in Uptown White Rock! 2 Bedroom rancher on a flat 74,https://vancouver.craigslist.ca/van/apa/d/centrally-located-in-uptown/6361056803.html
,,,2017-10-23 16:59,,49.204128,,-122.910012,3880,,3,,1600,19th floor 3 bed 3 bath large deck with wide open view,https://vancouver.craigslist.ca/van/apa/d/19th-floor-3-bed-3-bath-large/6347393650.html
,,,2017-10-24 7:56,,49.117254,,-122.86239,999999,,,,,Every rental,https://vancouver.craigslist.ca/van/apa/d/every-rental/6358894419.html
,,,2017-10-25 7:53,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-10-26 10:34,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-10-25 18:57,,49.174007,,-122.83861,1500,,3,,,Basement Suite For Rent,https://vancouver.craigslist.ca/van/apa/d/basement-suite-for-rent/6336731518.html
,,,2017-10-25 0:44,,49.141,,-122.8569,2000,,3,,1200,RENOVATED 2.5 BEDROOM BASEMENT $2000,https://vancouver.craigslist.ca/van/apa/d/renovated-25-bedroom-basement/6360016065.html
,,,2017-10-26 15:35,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-10-26 16:34,,49.027612,,-122.806624,850,,1,,,Newly Renovated 1 Bedroom Apartment,https://vancouver.craigslist.ca/van/apa/d/newly-renovated-1-bedroom/6362402494.html
,,,2017-10-24 12:30,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-10-24 12:47,,49.154748,,-122.90415,2600,,4,,2555,4 BEDROOM - 2550 SQ. FT. HOUSE FOR RENT IN DELTA (8329 115 STREET),https://vancouver.craigslist.ca/van/apa/d/4-bedroom-2550-sq-ft-house/6359383077.html
,,,2017-10-26 10:34,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-10-26 15:35,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-10-27 9:23,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-10-25 18:57,,49.174007,,-122.83861,1500,,3,,,Basement Suite For Rent,https://vancouver.craigslist.ca/van/apa/d/basement-suite-for-rent/6336731518.html
,,,2017-10-26 15:35,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-10-27 9:23,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-10-28 8:37,,49.201336,,-122.910275,2800,,2,,1000,Large Fully Furnished Unit With Spectacular River Views,https://vancouver.craigslist.ca/van/apa/d/large-fully-furnished-unit/6348579291.html
,,,2017-10-28 9:05,,49.107873,,-122.832518,4000,,5,,2700,House for Rent,https://vancouver.craigslist.ca/van/apa/d/house-for-rent/6364462063.html
,,,2017-10-26 10:34,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-10-28 8:37,,49.201336,,-122.910275,2800,,2,,1000,Large Fully Furnished Unit With Spectacular River Views,https://vancouver.craigslist.ca/van/apa/d/large-fully-furnished-unit/6348579291.html
,,,2017-10-28 9:05,,49.107873,,-122.832518,4000,,5,,2700,House for Rent,https://vancouver.craigslist.ca/van/apa/d/house-for-rent/6364462063.html
,,,2017-10-29 9:50,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-10-29 9:50,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-10-30 9:11,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-10-30 10:25,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-10-30 9:57,,49.17901,,-122.868776,1100,,2,,800,"2 bd rm ground level basm't suite ,surrey",https://vancouver.craigslist.ca/van/apa/d/2-bd-rm-ground-level-basmt/6366972430.html
,,,2017-10-30 8:49,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-10-28 9:05,,49.107873,,-122.832518,4000,,5,,2700,House for Rent,https://vancouver.craigslist.ca/van/apa/d/house-for-rent/6364462063.html
,,,2017-10-30 8:49,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-10-30 9:11,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-10-31 12:08,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-10-30 10:25,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-10-30 9:57,,49.17901,,-122.868776,1100,,2,,800,"2 bd rm ground level basm't suite ,surrey",https://vancouver.craigslist.ca/van/apa/d/2-bd-rm-ground-level-basmt/6366972430.html
,,,2017-10-31 12:08,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-10-31 20:53,,49.174007,,-122.83861,1450,,3,,,Basement Suite For Rent,https://vancouver.craigslist.ca/van/apa/d/basement-suite-for-rent/6336731518.html
,,,2017-11-01 14:25,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-11-01 8:17,,49.117586,,-122.758557,2250,,3,,2559,House For Rental,https://vancouver.craigslist.ca/van/apa/d/house-for-rental/6369415076.html
,,,2017-11-01 12:36,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-01 13:35,,49.169805,,-122.812132,1150,,2,,,Ground level 2 Bedroom Basement With Laundry Available For Rent,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-bedroom/6369836317.html
,,,2017-11-01 11:27,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-11-01 14:25,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-11-01 12:36,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-01 13:35,,49.169805,,-122.812132,1150,,2,,,Ground level 2 Bedroom Basement With Laundry Available For Rent,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-bedroom/6369836317.html
,,,2017-11-02 14:25,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-02 15:19,,49.117706,,-122.854957,1600,,2,,1000,2bedroom apt for rent,https://vancouver.craigslist.ca/van/apa/d/2bedroom-apt-for-rent/6371341459.html
,,,2017-11-01 11:27,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-11-01 17:16,,49.204128,,-122.910012,3880,,3,,1600,19th floor 3 bed 3 bath large deck with wide open view,https://vancouver.craigslist.ca/van/apa/d/19th-floor-3-bed-3-bath-large/6347393650.html
,,,2017-11-01 8:17,,49.117586,,-122.758557,2250,,3,,2559,House For Rental,https://vancouver.craigslist.ca/van/apa/d/house-for-rental/6369415076.html
,,,2017-10-31 20:53,,49.174007,,-122.83861,1450,,3,,,Basement Suite For Rent,https://vancouver.craigslist.ca/van/apa/d/basement-suite-for-rent/6336731518.html
,,,2017-11-02 15:19,,49.117706,,-122.854957,1600,,2,,1000,2bedroom apt for rent,https://vancouver.craigslist.ca/van/apa/d/2bedroom-apt-for-rent/6371341459.html
,,,2017-11-02 18:10,,49.18779,,-122.866802,1100,,2,,,- - BIG 2 bedroom & 2 Washroom basement (with Separate Laundry) --,https://vancouver.craigslist.ca/van/apa/d/big-2-bedroom-2-washroom/6371525038.html
,,,2017-11-02 14:25,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-03 11:11,,49.179585,,-122.841632,750,,0,,250,Bachelor suite between Hospital & king George skytrain / SFU,https://vancouver.craigslist.ca/van/apa/d/bachelor-suite-between/6372343520.html
,,,2017-11-03 15:41,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-03 16:44,,49.130994,,-122.696433,1200,,,,,BE CAUTIOUS OF AOL ENDING EMAILS.,https://vancouver.craigslist.ca/van/apa/d/be-cautious-of-aol-ending/6372794361.html
,,,2017-11-01 17:16,,49.204128,,-122.910012,3880,,3,,1600,19th floor 3 bed 3 bath large deck with wide open view,https://vancouver.craigslist.ca/van/apa/d/19th-floor-3-bed-3-bath-large/6347393650.html
,,,2017-11-03 19:27,,49.124037,,-122.712975,1300,,2,,815,Brand New 2 Bedroom Suite Cloverdale,https://vancouver.craigslist.ca/van/apa/d/brand-new-2-bedroom-suite/6372965921.html
,,,2017-11-03 11:11,,49.179585,,-122.841632,750,,0,,250,Bachelor suite between Hospital & king George skytrain / SFU,https://vancouver.craigslist.ca/van/apa/d/bachelor-suite-between/6372343520.html
,,,2017-11-02 15:19,,49.117706,,-122.854957,1600,,2,,1000,2bedroom apt for rent,https://vancouver.craigslist.ca/van/apa/d/2bedroom-apt-for-rent/6371341459.html
,,,2017-11-03 20:48,,49.0791,,-122.7553,1950,,,,1400,BRAND NEW TOWNHOME 3 BEDROOM/3 BATHROOM,https://vancouver.craigslist.ca/van/apa/d/brand-new-townhome-3-bedroom/6373017981.html
,,,2017-11-03 15:41,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-02 18:10,,49.18779,,-122.866802,1100,,2,,,- - BIG 2 bedroom & 2 Washroom basement (with Separate Laundry) --,https://vancouver.craigslist.ca/van/apa/d/big-2-bedroom-2-washroom/6371525038.html
,,,2017-11-03 16:44,,49.130994,,-122.696433,1200,,,,,BE CAUTIOUS OF AOL ENDING EMAILS.,https://vancouver.craigslist.ca/van/apa/d/be-cautious-of-aol-ending/6372794361.html
,,,2017-11-04 10:29,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-11-04 16:17,,49.179578,,-122.908796,1200,,2,,1300,2 bed room basement,https://vancouver.craigslist.ca/van/apa/d/2-bed-room-basement/6374070129.html
,,,2017-11-02 14:25,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-03 15:41,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-05 8:23,,49.190707,,-122.857318,1400,,2,,800,"Brand New,  SFU,",https://vancouver.craigslist.ca/van/apa/d/brand-new-sfu/6374692886.html
,,,2017-11-03 19:27,,49.124037,,-122.712975,1300,,2,,815,Brand New 2 Bedroom Suite Cloverdale,https://vancouver.craigslist.ca/van/apa/d/brand-new-2-bedroom-suite/6372965921.html
,,,2017-11-03 16:44,,49.130994,,-122.696433,1200,,,,,BE CAUTIOUS OF AOL ENDING EMAILS.,https://vancouver.craigslist.ca/van/apa/d/be-cautious-of-aol-ending/6372794361.html
,,,2017-11-04 10:29,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-11-03 20:48,,49.0791,,-122.7553,1950,,,,1400,BRAND NEW TOWNHOME 3 BEDROOM/3 BATHROOM,https://vancouver.craigslist.ca/van/apa/d/brand-new-townhome-3-bedroom/6373017981.html
,,,2017-11-05 11:29,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-02 18:10,,49.18779,,-122.866802,1100,,2,,,- - BIG 2 bedroom & 2 Washroom basement (with Separate Laundry) --,https://vancouver.craigslist.ca/van/apa/d/big-2-bedroom-2-washroom/6371525038.html
,,,2017-11-02 15:19,,49.117706,,-122.854957,1600,,2,,1000,2bedroom apt for rent,https://vancouver.craigslist.ca/van/apa/d/2bedroom-apt-for-rent/6371341459.html
,,,2017-11-03 11:11,,49.179585,,-122.841632,750,,0,,250,Bachelor suite between Hospital & king George skytrain / SFU,https://vancouver.craigslist.ca/van/apa/d/bachelor-suite-between/6372343520.html
,,,2017-11-05 11:29,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-05 18:40,,49.160385,,-122.82178,1500,,,,,3 Bedroom house for Rent,https://vancouver.craigslist.ca/van/apa/d/3-bedroom-house-for-rent/6375407457.html
,,,2017-11-06 9:21,,49.201336,,-122.910275,2800,,2,,1000,Large Fully Furnished Unit With Spectacular River Views,https://vancouver.craigslist.ca/van/apa/d/large-fully-furnished-unit/6348579291.html
,,,2017-11-05 8:23,,49.190707,,-122.857318,1400,,2,,800,"Brand New,  SFU,",https://vancouver.craigslist.ca/van/apa/d/brand-new-sfu/6374692886.html
,,,2017-11-06 9:22,,49.169439,,-122.812195,1150,,2,,,Newer 2 Bedroom 2 Basements in Fleetwood For Rent,https://vancouver.craigslist.ca/van/apa/d/newer-2-bedroom-2-basements/6376046050.html
,,,2017-11-06 13:54,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-11-06 15:33,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-03 19:27,,49.124037,,-122.712975,1300,,2,,815,Brand New 2 Bedroom Suite Cloverdale,https://vancouver.craigslist.ca/van/apa/d/brand-new-2-bedroom-suite/6372965921.html
,,,2017-11-03 20:48,,49.0791,,-122.7553,1950,,,,1400,BRAND NEW TOWNHOME 3 BEDROOM/3 BATHROOM,https://vancouver.craigslist.ca/van/apa/d/brand-new-townhome-3-bedroom/6373017981.html
,,,2017-11-05 18:40,,49.160385,,-122.82178,1500,,,,,3 Bedroom house for Rent,https://vancouver.craigslist.ca/van/apa/d/3-bedroom-house-for-rent/6375407457.html
,,,2017-11-06 13:54,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-11-06 9:21,,49.201336,,-122.910275,2800,,2,,1000,Large Fully Furnished Unit With Spectacular River Views,https://vancouver.craigslist.ca/van/apa/d/large-fully-furnished-unit/6348579291.html
,,,2017-11-06 9:22,,49.169439,,-122.812195,1150,,2,,,Newer 2 Bedroom 2 Basements in Fleetwood For Rent,https://vancouver.craigslist.ca/van/apa/d/newer-2-bedroom-2-basements/6376046050.html
,,,2017-11-06 15:33,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-07 11:52,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-07 2:36,,49.179585,,-122.841632,750,,0,,250,Bachelor suite w Kitchen between Hospital / king George skytrain / SFU,https://vancouver.craigslist.ca/van/apa/d/bachelor-suite-kitchen/6372343520.html
,,,2017-11-07 12:06,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-11-05 8:23,,49.190707,,-122.857318,1400,,2,,800,"Brand New,  SFU,",https://vancouver.craigslist.ca/van/apa/d/brand-new-sfu/6374692886.html
,,,2017-11-07 11:52,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-07 12:06,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-11-07 2:36,,49.179585,,-122.841632,750,,0,,250,Bachelor suite w Kitchen between Hospital / king George skytrain / SFU,https://vancouver.craigslist.ca/van/apa/d/bachelor-suite-kitchen/6372343520.html
,,,2017-11-06 15:33,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-09 13:38,,49.18779,,-122.866802,1100,,2,,,- - BIG 2 bedroom & 2 Washroom basement (with Separate Laundry) --,https://vancouver.craigslist.ca/van/apa/d/big-2-bedroom-2-washroom/6371525038.html
,,,2017-11-09 13:40,,49.144315,,-122.879073,2400,,4,,,House for rent,https://vancouver.craigslist.ca/van/apa/d/house-for-rent/6380530527.html
,,,2017-11-09 9:44,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-09 12:15,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-09 12:15,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-09 9:44,,49.2201,,-122.8998,1600,,1,,575,Unfurnished 1 BD in New Westminsters Newest Highrise! The Elliot**,https://vancouver.craigslist.ca/van/apa/d/unfurnished-1-bd-in-new/6362345557.html
,,,2017-11-09 15:55,,49.028333,,-122.797115,1400,,1,,,White Rock / South Surrey Condo/Strata unit for rent,https://vancouver.craigslist.ca/van/apa/d/white-rock-south-surrey-condo/6380697261.html
,,,2017-11-09 13:38,,49.18779,,-122.866802,1100,,2,,,- - BIG 2 bedroom & 2 Washroom basement (with Separate Laundry) --,https://vancouver.craigslist.ca/van/apa/d/big-2-bedroom-2-washroom/6371525038.html
,,,2017-11-09 17:22,,49.117706,,-122.854957,1600,,2,,1100,2bedroom apt for rent,https://vancouver.craigslist.ca/van/apa/d/2bedroom-apt-for-rent/6380771897.html
,,,2017-11-09 13:40,,49.144315,,-122.879073,2400,,4,,,House for rent,https://vancouver.craigslist.ca/van/apa/d/house-for-rent/6380530527.html
,,,2017-11-09 18:29,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-11-11 9:26,,49.155908,,-122.795024,1200,,,,,Newrr 2 BEDROOM Spacious Basement WITH  LAUNDRY FOR RENT,https://vancouver.craigslist.ca/van/apa/d/newrr-2-bedroom-spacious/6382814299.html
,,,2017-11-11 14:06,,49.204128,,-122.910012,3600,,,,1600,Large deck with wide open river view,https://vancouver.craigslist.ca/van/apa/d/large-deck-with-wide-open/6383225921.html
,,,2017-11-09 17:22,,49.117706,,-122.854957,1600,,2,,1100,2bedroom apt for rent,https://vancouver.craigslist.ca/van/apa/d/2bedroom-apt-for-rent/6380771897.html
,,,2017-11-09 13:38,,49.18779,,-122.866802,1100,,2,,,- - BIG 2 bedroom & 2 Washroom basement (with Separate Laundry) --,https://vancouver.craigslist.ca/van/apa/d/big-2-bedroom-2-washroom/6371525038.html
,,,2017-11-09 12:15,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-09 13:40,,49.144315,,-122.879073,2400,,4,,,House for rent,https://vancouver.craigslist.ca/van/apa/d/house-for-rent/6380530527.html
,,,2017-11-09 15:55,,49.028333,,-122.797115,1400,,1,,,White Rock / South Surrey Condo/Strata unit for rent,https://vancouver.craigslist.ca/van/apa/d/white-rock-south-surrey-condo/6380697261.html
,,,2017-11-09 18:29,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-11-12 15:41,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-11-11 14:06,,49.204128,,-122.910012,3600,,3,,1600,Large deck with wide open river view,https://vancouver.craigslist.ca/van/apa/d/large-deck-with-wide-open/6383225921.html
,,,2017-11-12 6:20,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-11 9:26,,49.155908,,-122.795024,1200,,,,,Newrr 2 BEDROOM Spacious Basement WITH  LAUNDRY FOR RENT,https://vancouver.craigslist.ca/van/apa/d/newrr-2-bedroom-spacious/6382814299.html
,,,2017-11-11 19:38,,49.054297,,-122.869942,2400,,2,,1500,South Surrey Single House Upper Floor for Rent,https://vancouver.craigslist.ca/van/apa/d/south-surrey-single-house/6382371622.html
,,,2017-11-12 3:12,,49.190679,,-122.856953,1300,,2,,,Basement,https://vancouver.craigslist.ca/van/apa/d/basement/6374692886.html
,,,2017-11-11 16:25,,49.18779,,-122.866802,1100,,2,,,- - BIG 2 bedroom & 2 Washroom basement (with Separate Laundry) --,https://vancouver.craigslist.ca/van/apa/d/big-2-bedroom-2-washroom/6371525038.html
,,,2017-11-12 8:10,,49.155908,,-122.795024,1200,,2,,,SPACIOUS 2 BEDROOM SUITE WITh LAUNDRY Available  FOR RENT,https://vancouver.craigslist.ca/van/apa/d/spacious-2-bedroom-suite-with/6383871419.html
,,,2017-11-09 17:22,,49.117706,,-122.854957,1600,,2,,1100,2bedroom apt for rent,https://vancouver.craigslist.ca/van/apa/d/2bedroom-apt-for-rent/6380771897.html
,,,2017-11-09 15:55,,49.028333,,-122.797115,1400,,1,,,White Rock / South Surrey Condo/Strata unit for rent,https://vancouver.craigslist.ca/van/apa/d/white-rock-south-surrey-condo/6380697261.html
,,,2017-11-11 14:06,,49.204128,,-122.910012,3600,,3,,1600,Large deck with wide open river view,https://vancouver.craigslist.ca/van/apa/d/large-deck-with-wide-open/6383225921.html
,,,2017-11-12 6:20,,49.199029,,-122.802482,2295,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6353532024.html
,,,2017-11-12 21:55,,49.197206,,-122.837093,1300,,1,,630,Gateway 6min. 3rd floor park view 1bed + 1bath Elemty School across.,https://vancouver.craigslist.ca/van/apa/d/gateway-6min-3rd-floor-park/6355937131.html
,,,2017-11-12 3:12,,49.190679,,-122.856953,1300,,2,,,Basement,https://vancouver.craigslist.ca/van/apa/d/basement/6374692886.html
,,,2017-11-12 15:41,,49.169007,,-122.788101,1200,,2,,1000,Ground level 2 BR Basment,https://vancouver.craigslist.ca/van/apa/d/ground-level-2-br-basment/6347764595.html
,,,2017-11-11 16:25,,49.18779,,-122.866802,1100,,2,,,- - BIG 2 bedroom & 2 Washroom basement (with Separate Laundry) --,https://vancouver.craigslist.ca/van/apa/d/big-2-bedroom-2-washroom/6371525038.html
,,,2017-11-11 19:38,,49.054297,,-122.869942,2400,,2,,1500,South Surrey Single House Upper Floor for Rent,https://vancouver.craigslist.ca/van/apa/d/south-surrey-single-house/6382371622.html
